0.150050352	0.160152526	0.16	0.168132942
0.156092649	0.143946616	0.149	0.145650049
0.120845921	0.139180172	0.131	0.147605083
0.114803625	0.135367016	0.122	0.11827957
0.083585096	0.097235462	0.089	0.100684262
0.082578046	0.081982841	0.092	0.08113392
0.087613293	0.085795996	0.094	0.082111437
0.081570997	0.081982841	0.08	0.086021505
0.081570997	0.080076263	0.092	0.08113392
0.089627392	0.091515729	0.091	0.082111437
0.087613293	0.097235462	0.091	0.08797654
0.054380665	0.07435653	0.064	0.085043988
0.068479355	0.057197331	0.062	0.052785924
0.063444109	0.064823642	0.067	0.06744868
0.055387714	0.072449952	0.059	0.066471163
0.055387714	0.04957102	0.062	0.053763441
0.038267875	0.045757865	0.047	0.046920821
0.038267875	0.031458532	0.044	0.039100684
0.005035247	0.045757865	0.011	0.038123167
0	0	0	0.005865103
0.011077543	0.011439466	0.01	0
0.007049345	0.010486177	0.019	0.011730205
0.01510574	0.013346044	0.018	0.00684262
0.023162135	0.014299333	0.015	0.016617791
0.036253776	0.030505243	0.037	0.027370479
0.035246727	0.027645377	0.044	0.038123167
0.034239678	0.031458532	0.046	0.039100684
0.036253776	0.027645377	0.042	0.031280547
0.029204431	0.028598665	0.031	0.03714565
0.028197382	0.028598665	0.037	0.029325513
0.019133938	0.018112488	0.024	0.022482893
0.025176234	0.018112488	0.024	0.020527859
0.03021148	0.025738799	0.033	0.025415445
0.019133938	0.028598665	0.031	0.035190616
0.035246727	0.027645377	0.032	0.020527859
0.029204431	0.028598665	0.038	0.034213099
0.023162135	0.020019066	0.034	0.027370479
0.039274924	0.034318398	0.035	0.024437928
0.043303122	0.042897998	0.051	0.047898338
0.038267875	0.032411821	0.041	0.040078201
0.036253776	0.032411821	0.041	0.039100684
0.044310171	0.03336511	0.048	0.039100684
0.03021148	0.036224976	0.035	0.038123167
0.01611279	0.014299333	0.027	0.022482893
0.032225579	0.029551954	0.027	0.016617791
0.034239678	0.029551954	0.04	0.032258065
0.062437059	0.053384175	0.045	0.033235582
0.065458207	0.063870353	0.072	0.063538612
0.06143001	0.061963775	0.071	0.064516129
0.07653575	0.066730219	0.078	0.066471163
0.069486405	0.06577693	0.075	0.076246334
0.07653575	0.071496663	0.084	0.076246334
0.064451158	0.066730219	0.071	0.075268817
0.062437059	0.053384175	0.064	0.055718475
0.06143001	0.056244042	0.065	0.053763441
0.069486405	0.05815062	0.063	0.058651026
0.082578046	0.078169685	0.074	0.071358749
0.087613293	0.080076263	0.09	0.08113392
0.082578046	0.080076263	0.089	0.090909091
0.079556898	0.079122974	0.089	0.08797654
0.087613293	0.076263108	0.079	0.071358749
0.066465257	0.077216397	0.074	0.086999022
0.042296073	0.067683508	0.053	0.068426197
0.066465257	0.061963775	0.051	0.042033236
0.068479355	0.066730219	0.071	0.065493646
