0.013412817	0.020138889	0.028985507	0.03793844
0.032041729	0.023611111	0.036613272	0.046528275
0.045454545	0.034027778	0.047292143	0.0365068
0.034277198	0.048611111	0.049580473	0.050107373
0.046199702	0.0375	0.050343249	0.038654259
0.032786885	0.013888889	0.020594966	0.017179671
0.014157973	0.004166667	0.028985507	0.020758769
0.017883756	0.008333333	0.025171625	0.014316392
0.014157973	0	0.021357742	0.020042949
0.020119225	0.022916667	0.031273837	0.040801718
0.011922504	0.020138889	0	0
0	0.002777778	0.016781083	0.01861131
0.019374069	0.020138889	0.035087719	0.039370079
0.039493294	0.027777778	0.048817696	0.049391553
0.046944858	0.027777778	0.048817696	0.035790981
0.037257824	0.077777778	0.054919908	0.102362205
0.12071535	0.116666667	0.1266209	0.124552613
0.125186289	0.10625	0.1266209	0.11166786
0.103576751	0.150694444	0.118230359	0.14817466
0.143815201	0.131944444	0.15713196	0.133858268
0.144560358	0.135416667	0.127383677	0.107372942
0.115499255	0.154166667	0.1266209	0.181102362
0.195230999	0.190277778	0.204424104	0.183965641
0.189269747	0.211111111	0.199084668	0.194702935
0.200447094	0.167361111	0.164759725	0.155332856
0.16318927	0.150694444	0.154843631	0.139584825
0.146050671	0.15	0.149504195	0.171796707
0.17585693	0.173611111	0.188405797	0.170365068
0.170640835	0.161111111	0.164759725	0.176807445
0.182563338	0.190277778	0.199084668	0.194702935
0.208643815	0.219444444	0.22273074	0.242662849
0.250372578	0.216666667	0.249427918	0.226914817
0.2414307	0.209722222	0.221967963	0.20400859
0.210134128	0.1875	0.20747521	0.205440229
0.208643815	0.195138889	0.221967963	0.20400859
0.219076006	0.21875	0.231884058	0.231925555
0.233979136	0.231944444	0.242562929	0.219756621
0.226527571	0.203472222	0.223493516	0.211882606
0.210879285	0.215277778	0.225781846	0.244094488
0.25633383	0.219444444	0.234172387	0.207587688
0.204172876	0.173611111	0.191456903	0.191123837
0.198211624	0.190972222	0.211289092	0.193271296
0.202682563	0.188194444	0.215102975	0.198282033
0.195976155	0.173611111	0.182303585	0.171080888
0.178837556	0.160416667	0.192982456	0.178954903
0.202682563	0.201388889	0.217391304	0.2226199
0.23099851	0.206944444	0.234935164	0.218324982
0.224292101	0.272916667	0.23798627	0.284896206
0.287630402	0.26875	0.294431732	0.292770222
0.293591654	0.286805556	0.310450038	0.288475304
0.312965723	0.286111111	0.317315027	0.29634932
0.306259314	0.285416667	0.279176201	0.283464567
0.292846498	0.342361111	0.310450038	0.347888332
0.344262295	0.308333333	0.332570557	0.304939155
0.322652757	0.295833333	0.334858886	0.310665712
0.319672131	0.284722222	0.325705568	0.312097351
0.324888227	0.30625	0.329519451	0.303507516
0.326378539	0.3	0.339435545	0.31567645
0.368852459	0.349305556	0.36460717	0.341445956
0.345752608	0.306944444	0.351639969	0.330708661
0.341281669	0.313888889	0.361556064	0.339298497
0.350968703	0.309722222	0.327231121	0.307802434
0.314456036	0.273611111	0.289855072	0.27845383
0.282414307	0.268055556	0.296720061	0.287759485
0.299552906	0.278472222	0.311212815	0.297780959
0.307749627	0.275	0.30129672	0.289191124
0.29657228	0.256944444	0.284515637	0.254115963
0.259314456	0.245138889	0.267734554	0.265569077
0.282414307	0.275	0.302059497	0.287759485
0.282414307	0.250694444	0.272311213	0.251252684
0.260059613	0.259027778	0.282227307	0.283464567
0.302533532	0.327083333	0.325705568	0.332140301
0.345752608	0.348611111	0.352402746	0.381531854
0.383755589	0.365277778	0.372997712	0.347888332
0.374068554	0.350694444	0.369183829	0.341445956
0.348733234	0.318055556	0.309687262	0.293486042
0.303278689	0.291666667	0.31884058	0.307802434
0.308494784	0.302777778	0.329519451	0.305654975
0.319672131	0.358333333	0.339435545	0.366499642
0.368107303	0.351388889	0.373760488	0.37079456
0.405365127	0.435416667	0.423340961	0.471009306
0.48733234	0.472222222	0.455377574	0.413743737
0.479880775	0.48125	0.476735317	0.5182534
0.539493294	0.593055556	0.566742944	0.633500358
0.695976155	0.709027778	0.680396644	0.70293486
